Category,Cutomer,Description,Nutrient Data Bank Number,Data.Carbohydrate,Data.Cholesterol,Data.Choline,Data.Fiber,Data.Lutein and Zeaxanthin,Data.Lycopene,Data.Protein,Data.Sugar Total,Data.Water,Data.Fat.Saturated Fat,Data.Fat.Total Lipid,Data.Major Minerals.Calcium,Data.Major Minerals.Copper,Data.Major Minerals.Iron,Data.Major Minerals.Magnesium,Data.Vitamins.Vitamin B12
Chocolate milk,ewelch@company.com,"Chocolate milk, made from light syrup with non-dairy milk",11513805,8.78,0,11.7,0.2,0,0,1.48,7.27,87.84,0.123,1.17,132,0.115,0.3,14,0.37
Chocolate milk,greeves@company.com,"Chocolate milk, made from sugar free syrup, NS as to type of milk",11513850,6.04,7,15.9,0.4,1,0,3.28,4.31,87.77,1.112,2,110,0.072,0.26,20,0.49
Chocolate milk,gfleming@company.com,"Chocolate milk, made from sugar free syrup with whole milk",11513851,5.87,10,15.8,0.4,1,0,3.23,4.24,86.94,1.72,3.05,108,0.072,0.26,20,0.47
Chocolate milk,eburke@company.com,"Chocolate milk, made from sugar free syrup with reduced fat milk",11513852,6.08,7,16.1,0.4,1,0,3.29,4.31,87.82,1.064,1.92,110,0.072,0.26,20,0.48
Chocolate milk,kpatel@company.com,"Chocolate milk, made from sugar free syrup with low fat milk",11513853,6.32,4,15.4,0.4,1,0,3.32,4.37,88.34,0.59,1.08,110,0.072,0.26,20,0.53
Chocolate milk,lsharma@company.com,"Chocolate milk, made from sugar free syrup with fat free milk",11513854,6.06,3,16.1,0.4,1,0,3.36,4.45,89.31,0.136,0.32,115,0.073,0.26,20,0.51
Chocolate milk,kmullur@company.com,"Chocolate milk, made from sugar free syrup with non-dairy milk",11513855,6.22,0,11.8,0.5,1,0,1.66,3.72,89.94,0.217,1.31,131,0.151,0.56,18,0.37
Hot chocolate / Cocoa,Karanmathur@company.com,"Hot chocolate / Cocoa, made with dry mix and water",11514100,11.4,0,4.5,0.5,1,0,0.91,8.93,86.5,0.324,0.55,21,0.048,0.16,12,0.05
Hot chocolate / Cocoa,amaro@company.com,"Hot chocolate / Cocoa, made with dry mix and whole milk",11514110,15.16,10,19.1,0.5,1,0,3.73,12.87,76.61,1.929,3.31,124,0.039,0.16,21,0.49
Hot chocolate / Cocoa,adunn@company.com,"Hot chocolate / Cocoa, made with dry mix and reduced fat milk",11514120,15.37,7,19.4,0.5,1,0,3.79,12.94,77.47,1.278,2.18,127,0.039,0.16,21,0.5
Hot chocolate / Cocoa,rharris@company.com,"Hot chocolate / Cocoa, made with dry mix and low fat milk",11514130,15.61,4,18.7,0.5,1,0,3.82,13,78,0.808,1.36,127,0.039,0.16,21,0.55
Hot chocolate / Cocoa,gneal@company.com,"Hot chocolate / Cocoa, made with dry mix and fat free milk",11514140,15.35,3,19.4,0.5,1,0,3.86,13.08,78.95,0.358,0.6,132,0.04,0.16,22,0.52
Hot chocolate / Cocoa,karnold@company.com,"Hot chocolate / Cocoa, made with dry mix and non-dairy milk",11514150,15.47,0,15.9,0.7,1,0,2.18,12.31,79.63,0.436,1.57,148,0.118,0.46,20,0.42
Hot chocolate / Cocoa,amaro@company.com,"Hot chocolate / Cocoa, made with no sugar added dry mix and water",11514310,5.94,0,9.5,0.6,1,0,1.28,3.11,91.92,0.147,0.25,50,0.069,0.41,18,0.1
Hot chocolate / Cocoa,adunn@company.com,"Hot chocolate / Cocoa, made with no sugar added dry mix and whole milk",11514320,10.08,11,24.8,0.6,1,0,4.26,7.45,81.29,1.853,3.18,159,0.06,0.4,28,0.57
Hot chocolate / Cocoa,rharris@company.com,"Hot chocolate / Cocoa, made with no sugar added dry mix and reduced fat milk",11514330,10.3,7,25.2,0.6,1,0,4.33,7.52,82.21,1.164,1.99,162,0.06,0.4,28,0.57
Hot chocolate / Cocoa,gneal@company.com,"Hot chocolate / Cocoa, made with no sugar added dry mix and low fat milk",11514340,10.56,5,24.5,0.6,1,0,4.35,7.59,82.76,0.665,1.12,162,0.06,0.4,28,0.63
Hot chocolate / Cocoa,karnold@company.com,"Hot chocolate / Cocoa, made with no sugar added dry mix and fat free milk",11514350,10.28,3,25.2,0.6,1,0,4.4,7.67,83.77,0.188,0.32,168,0.061,0.4,28,0.6
Hot chocolate / Cocoa,tsalazaar@company.com,"Hot chocolate / Cocoa, made with no sugar added dry mix and non-dairy milk",11514360,10.43,0,21.4,0.8,1,0,2.61,6.88,84.47,0.272,1.35,184,0.143,0.72,26,0.48
Strawberry milk,bjoseph@company.com,"Strawberry milk, NFS",11519040,5.35,8,18,0,0,0,3.33,5.29,88.68,1.111,1.9,128,0.001,0,12,0.55
Strawberry milk,ewelch@company.com,"Strawberry milk, whole",11519050,11.82,11,16.5,0,0,0,3.04,11.68,81.46,1.719,2.97,114,0.001,0.03,11,0.5
Strawberry milk,greeves@company.com,"Strawberry milk, reduced fat",11519105,10.71,8,17.1,0,0,0,3.15,10.46,83.64,1.042,1.8,118,0.001,0.03,11,0.52
Strawberry milk,gfleming@company.com,"Strawberry milk, low fat",11519200,12.3,5,16.1,0,0,0,3.13,11.82,82.94,0.525,0.89,117,0.001,0.03,11,0.56
Strawberry milk,eburke@company.com,"Strawberry milk, fat free",11519205,12.03,3,16.8,0,0,0,3.18,11.9,83.95,0.045,0.09,122,0.002,0.03,12,0.54
Strawberry milk,kpatel@company.com,"Strawberry milk, reduced sugar",11519210,7.08,5,17.1,0,0,0,3.31,6.86,87.91,0.557,0.94,124,0.001,0,12,0.6
Strawberry milk,lsharma@company.com,"Strawberry milk, non-dairy",11519215,12.2,0,12.3,0.2,0,0,1.39,11.12,84.62,0.13,1.13,139,0.085,0.35,10,0.39
Milk,kmullur@company.com,"Milk, malted",11526000,8.67,8,17.2,0,0,0,3.2,7.82,85.25,1.114,1.91,159,0.079,0.71,21,0.54
Eggnog,Karanmathur@company.com,Eggnog,11531000,8.05,59,52.2,0,54,0,4.55,8.05,82.54,2.591,4.19,130,0.013,0.2,19,0.45
Milk shake,amaro@company.com,"Milk shake, home recipe, chocolate",11541110,13.55,20,19.6,0.5,0,0,3.48,12.57,75.87,3.725,6.14,118,0.052,0.35,18,0.45
Milk shake,adunn@company.com,"Milk shake, home recipe, flavors other than chocolate",11541120,11.41,23,20.7,0.2,0,0,3.36,10.66,78.45,3.616,5.98,125,0.009,0.03,13,0.49
Milk shake,rharris@company.com,"Milk shake, home recipe, chocolate, light",11541130,12.93,14,18.2,0.3,0,0,3.99,12.42,79.03,2.007,3.31,138,0.04,0.26,15,0.43
Milk shake,gneal@company.com,"Milk shake, home recipe, flavors other than chocolate, light",11541135,13.84,13,20.5,0.1,0,0,3.88,11.07,79.07,1.408,2.33,138,0.007,0.07,13,0.56
Milk shake with malt,karnold@company.com,Milk shake with malt,11541400,13.66,23,22.1,0.2,0,0,3.77,12.04,75.57,3.659,6.11,131,0.016,0.06,16,0.5
Milk shake,amaro@company.com,"Milk shake, fast food, chocolate",11542100,20.36,23,27,1.6,1,0,3.7,13.39,68.32,4.044,6.66,115,0.177,0.73,23,0.22
Milk shake,adunn@company.com,"Milk shake, fast food, flavors other than chocolate",11542200,19.59,23,27.3,0.9,0,0,3.37,13.63,69.65,3.962,6.52,115,0.103,0.46,13,0.22
Milk shake,rharris@company.com,"Milk shake, bottled, chocolate",11543000,20.36,23,27,1.6,1,0,3.7,13.39,68.32,4.044,6.66,115,0.177,0.73,23,0.22
Milk shake,gneal@company.com,"Milk shake, bottled, flavors other than chocolate",11543010,19.59,23,27.3,0.9,0,0,3.37,13.63,69.65,3.962,6.52,115,0.103,0.46,13,0.22
Licuado or Batido,karnold@company.com,Licuado or Batido,11551050,13.1,5,13.9,0.7,8,0,2.4,10.86,82.44,0.758,1.38,83,0.022,0.11,14,0.35
Fruit smoothie,tsalazaar@company.com,"Fruit smoothie, NFS",11553100,11.65,4,11.8,1.2,19,0,2.4,8.23,84.22,0.57,1.07,81,0.03,0.22,14,0.28
Fruit smoothie,bjoseph@company.com,"Fruit smoothie, with whole fruit and dairy",11553110,11.66,4,11.8,1.2,19,0,2.4,8.23,84.22,0.57,1.07,81,0.03,0.22,14,0.28
Fruit smoothie,ewelch@company.com,"Fruit smoothie, with whole fruit and dairy, added protein",11553120,9.71,5,25.5,1.1,17,0,7.38,7.14,80.44,0.649,1.21,116,0.025,0.28,23,0.46
Fruit smoothie juice drink,greeves@company.com,"Fruit smoothie juice drink, with dairy",11553130,15.05,1,4,0.9,17,0,0.86,12.68,83.61,0,0.14,20,0.038,0.14,11,0
Chocolate milk drink,gfleming@company.com,Chocolate milk drink,11560000,10.68,0,3.3,0.6,1,0,0.64,8.68,87.63,0.31,0.4,100,0.074,0.33,11,0.06
Infant formula,eburke@company.com,"Infant formula, NFS",11710000,7.12,1,15.4,0,0,0,1.38,7.12,87.46,1.342,3.56,54,0.063,1.19,6,0.18
Infant formula,kpatel@company.com,"Infant formula, NS as to form (Similac Expert Care Alimentum)",11710050,6.77,1,8,0,0,0,1.8,4.4,87.32,1.838,3.63,69,0.049,1.18,5,0.3
Infant formula,lsharma@company.com,"Infant formula, ready-to-feed (Similac Expert Care Alimentum)",11710051,6.77,1,8,0,0,0,1.8,4.4,87.32,1.838,3.63,69,0.049,1.18,5,0.3
Infant formula,kmullur@company.com,"Infant formula, powder, made with water, NFS (Similac Expert Care Alimentum)",11710053,6.77,1,8,0,0,0,1.8,4.4,87.32,1.838,3.63,69,0.049,1.18,5,0.3
Infant formula,Karanmathur@company.com,"Infant formula, powder, made with tap water (Similac Expert Care Alimentum)",11710054,6.77,1,8,0,0,0,1.8,4.4,87.32,1.838,3.63,69,0.049,1.18,5,0.3
Infant formula,amaro@company.com,"Infant formula, powder, made with plain bottled water (Similac Expert Care Alimentum)",11710055,6.77,1,8,0,0,0,1.8,4.4,87.32,1.838,3.63,69,0.049,1.18,5,0.3
Infant formula,adunn@company.com,"Infant formula, powder, made with baby water (Similac Expert Care Alimentum)",11710056,6.77,1,8,0,0,0,1.8,4.4,87.32,1.838,3.63,69,0.049,1.18,5,0.3
Infant formula,rharris@company.com,"Infant formula, NS as to form (Similac Advance)",11710350,6.87,2,15.1,0,0,0,1.37,6.87,87.64,1.24,3.62,54,0.068,1.19,5,0.17
Infant formula,gneal@company.com,"Infant formula, ready-to-feed (Similac Advance)",11710351,6.87,2,15.1,0,0,0,1.37,6.87,87.64,1.24,3.62,54,0.068,1.19,5,0.17
Infant formula,karnold@company.com,"Infant formula, liquid concentrate, made with water, NFS (Similac Advance)",11710352,6.87,2,15.1,0,0,0,1.37,6.87,87.64,1.24,3.62,54,0.068,1.19,5,0.17
Infant formula,amaro@company.com,"Infant formula, powder, made with water, NFS (Similac Advance)",11710353,6.87,2,15.1,0,0,0,1.37,6.87,87.64,1.24,3.62,54,0.068,1.19,5,0.17
Infant formula,adunn@company.com,"Infant formula, liquid concentrate, made with tap water (Similac Advance)",11710354,6.87,2,15.1,0,0,0,1.37,6.87,87.64,1.24,3.62,54,0.068,1.19,5,0.17
Infant formula,rharris@company.com,"Infant formula, liquid concentrate, made with plain bottled water (Similac Advance)",11710355,6.87,2,15.1,0,0,0,1.37,6.87,87.71,1.24,3.62,60,0.066,1.19,6,0.17
Infant formula,gneal@company.com,"Infant formula, liquid concentrate, made with baby water (Similac Advance)",11710356,6.87,2,15.1,0,0,0,1.37,6.87,87.64,1.24,3.62,51,0.059,1.19,4,0.17
Infant formula,karnold@company.com,"Infant formula, powder, made with tap water (Similac Advance)",11710357,6.87,2,15.1,0,0,0,1.37,6.87,87.64,1.24,3.62,54,0.068,1.19,5,0.17
Infant formula,tsalazaar@company.com,"Infant formula, powder, made with plain bottled water (Similac Advance)",11710358,6.87,2,15.1,0,0,0,1.37,6.87,87.71,1.24,3.62,60,0.066,1.19,6,0.17
Infant formula,bjoseph@company.com,"Infant formula, powder, made with baby water (Similac Advance)",11710359,6.87,2,15.1,0,0,0,1.37,6.87,87.64,1.24,3.62,51,0.059,1.19,4,0.17
Infant formula,ewelch@company.com,"Infant formula, NS as to form (Similac Advance Organic)",11710360,6.87,2,15.1,0,0,0,1.37,6.87,87.64,1.24,3.62,54,0.068,1.19,5,0.17
Infant formula,greeves@company.com,"Infant formula, ready-to-feed (Similac Advance Organic)",11710361,6.87,2,15.1,0,0,0,1.37,6.87,87.64,1.24,3.62,54,0.068,1.19,5,0.17
Infant formula,gfleming@company.com,"Infant formula, powder, made with water, NFS (Similac Advance Organic)",11710363,6.87,2,15.1,0,0,0,1.37,6.87,87.64,1.24,3.62,54,0.068,1.19,5,0.17
Infant formula,eburke@company.com,"Infant formula, powder, made with tap water (Similac Advance Organic)",11710367,6.87,2,15.1,0,0,0,1.37,6.87,87.64,1.24,3.62,54,0.068,1.19,5,0.17
Infant formula,kpatel@company.com,"Infant formula, powder, made with plain bottled water (Similac Advance Organic)",11710368,6.87,2,15.1,0,0,0,1.37,6.87,87.71,1.24,3.62,60,0.066,1.19,6,0.17
Infant formula,lsharma@company.com,"Infant formula, powder, made with baby water (Similac Advance Organic)",11710369,6.87,2,15.1,0,0,0,1.37,6.87,87.64,1.24,3.62,51,0.059,1.19,4,0.17
Infant formula,kmullur@company.com,"Infant formula, NS as to form (Similac Sensitive)",11710370,6.99,2,15.1,0,0,0,1.4,6.99,87.63,2.298,3.53,57,0.065,1.17,5,0.16
Infant formula,Karanmathur@company.com,"Infant formula, ready-to-feed (Similac Sensitive)",11710371,6.99,2,15.1,0,0,0,1.4,6.99,87.63,2.298,3.53,57,0.065,1.17,5,0.16
Infant formula,amaro@company.com,"Infant formula, liquid concentrate, made with water, NFS (Similac Sensitive)",11710372,6.99,2,15.1,0,0,0,1.4,6.99,87.63,2.298,3.53,57,0.065,1.17,5,0.16
Infant formula,adunn@company.com,"Infant formula, powder, made with water, NFS (Similac Sensitive)",11710373,6.99,2,15.1,0,0,0,1.4,6.99,87.63,2.298,3.53,57,0.065,1.17,5,0.16
Infant formula,rharris@company.com,"Infant formula, liquid concentrate, made with tap water (Similac Sensitive)",11710374,6.99,2,15.1,0,0,0,1.4,6.99,87.63,2.298,3.53,57,0.065,1.17,5,0.16
Infant formula,gneal@company.com,"Infant formula, liquid concentrate, made with plain bottled water (Similac Sensitive)",11710375,6.99,2,15.1,0,0,0,1.4,6.99,87.7,2.298,3.53,63,0.063,1.17,6,0.16
Infant formula,karnold@company.com,"Infant formula, liquid concentrate, made with baby water (Similac Sensitive)",11710376,6.99,2,15.1,0,0,0,1.4,6.99,87.63,2.298,3.53,55,0.057,1.17,4,0.16
Infant formula,amaro@company.com,"Infant formula, powder, made with tap water (Similac Sensitive)",11710377,6.99,2,15.1,0,0,0,1.4,6.99,87.63,2.298,3.53,57,0.065,1.17,5,0.16
Infant formula,adunn@company.com,"Infant formula, powder, made with plain bottled water (Similac Sensitive)",11710378,6.99,2,15.1,0,0,0,1.4,6.99,87.7,2.298,3.53,63,0.063,1.17,6,0.16
Infant formula,rharris@company.com,"Infant formula, powder, made with baby water (Similac Sensitive)",11710379,6.99,2,15.1,0,0,0,1.4,6.99,87.63,2.298,3.53,55,0.057,1.17,4,0.16
Infant formula,gneal@company.com,"Infant formula, NS as to form (Similac for Spit-Up)",11710380,6.9,0,15.1,0,0,0,1.38,6.9,87.73,2.263,3.48,57,0.067,1.17,5,0.16
Infant formula,karnold@company.com,"Infant formula, ready-to-feed (Similac for Spit-Up)",11710381,6.9,0,15.1,0,0,0,1.38,6.9,87.73,2.263,3.48,57,0.067,1.17,5,0.16
Infant formula,tsalazaar@company.com,"Infant formula, powder, made with water, NFS (Similac for Spit-Up)",11710383,6.9,0,15.1,0,0,0,1.38,6.9,87.73,2.263,3.48,57,0.067,1.17,5,0.16
Infant formula,bjoseph@company.com,"Infant formula, NS as to form (Similac Expert Care NeoSure)",11710470,7.22,2,11.5,0,0,0,2.01,7.26,86.27,1.377,3.95,78,0.095,1.29,7,0.29
Infant formula,ewelch@company.com,"Infant formula, ready-to-feed (Similac Expert Care NeoSure)",11710471,7.22,2,11.5,0,0,0,2.01,7.26,86.27,1.377,3.95,78,0.095,1.29,7,0.29
Infant formula,greeves@company.com,"Infant formula, powder, made with water, NFS (Similac Expert Care NeoSure)",11710473,7.22,2,11.5,0,0,0,2.01,7.26,86.27,1.377,3.95,78,0.095,1.29,7,0.29
Infant formula,gfleming@company.com,"Infant formula, powder, made with tap water (Similac Expert Care NeoSure)",11710477,7.22,2,11.5,0,0,0,2.01,7.26,86.27,1.377,3.95,78,0.095,1.29,7,0.29
Infant formula,eburke@company.com,"Infant formula, powder, made with plain bottled water (Similac Expert Care NeoSure)",11710478,7.22,2,11.5,0,0,0,2.01,7.26,86.34,1.377,3.95,84,0.092,1.29,8,0.29
Infant formula,kpatel@company.com,"Infant formula, powder, made with baby water (Similac Expert Care NeoSure)",11710479,7.22,2,11.5,0,0,0,2.01,7.26,86.27,1.377,3.95,75,0.086,1.29,6,0.29
Infant formula,lsharma@company.com,"Infant formula, NS as to form (Similac Go and Grow)",11710480,6.73,0,10.6,0,0,0,1.98,6.73,87.28,1.473,3.56,131,0.068,1.31,7,0.2
Infant formula,kmullur@company.com,"Infant formula, powder, made with water, NFS (Similac Go and Grow)",11710481,6.73,0,10.6,0,0,0,1.98,6.73,87.28,1.473,3.56,131,0.068,1.31,7,0.2
Infant formula,Karanmathur@company.com,"Infant formula, NS as to form (Enfamil Newborn)",11710620,7.39,0,15.7,0,0,0,1.38,7.39,87.78,1.001,3.48,51,0.049,1.18,5,0.2
Infant formula,amaro@company.com,"Infant formula, ready-to-feed (Enfamil Newborn)",11710621,7.39,0,15.7,0,0,0,1.38,7.39,87.78,1.001,3.48,51,0.049,1.18,5,0.2
Infant formula,adunn@company.com,"Infant formula, powder, made with water, NFS (Enfamil Newborn)",11710626,7.39,0,15.7,0,0,0,1.38,7.39,87.78,1.001,3.48,51,0.049,1.18,5,0.2
Infant formula,rharris@company.com,"Infant formula, powder, made with tap water (Enfamil Newborn)",11710627,7.39,0,15.7,0,0,0,1.38,7.39,87.78,1.001,3.48,51,0.049,1.18,5,0.2
Infant formula,gneal@company.com,"Infant formula, powder, made with plain bottled water (Enfamil Newborn)",11710628,7.39,0,15.7,0,0,0,1.38,7.39,87.78,1.001,3.48,51,0.049,1.18,5,0.2
Infant formula,karnold@company.com,"Infant formula, powder, made with baby water (Enfamil Newborn)",11710629,7.39,0,15.7,0,0,0,1.38,7.39,87.78,1.001,3.48,51,0.049,1.18,5,0.2
Infant formula,amaro@company.com,"Infant formula, NS as to form (Enfamil Infant)",11710630,7.38,0,15.7,0,0,0,1.4,7.38,87.28,1.444,3.49,53,0.058,1.19,6,0.2
Infant formula,adunn@company.com,"Infant formula, ready-to-feed (Enfamil Infant)",11710631,7.38,0,15.7,0,0,0,1.4,7.38,87.28,1.444,3.49,53,0.058,1.19,6,0.2
Infant formula,rharris@company.com,"Infant formula, liquid concentrate, made with water, NFS (Enfamil Infant)",11710632,7.38,0,15.7,0,0,0,1.4,7.38,87.28,1.444,3.49,53,0.058,1.19,6,0.2
Infant formula,gneal@company.com,"Infant formula, liquid concentrate, made with tap water (Enfamil Infant)",11710633,7.38,0,15.7,0,0,0,1.4,7.38,87.28,1.444,3.49,53,0.058,1.19,6,0.2
Infant formula,karnold@company.com,"Infant formula, liquid concentrate, made with plain bottled water (Enfamil Infant)",11710634,7.38,0,15.7,0,0,0,1.4,7.38,87.35,1.444,3.49,59,0.055,1.19,7,0.2
Infant formula,tsalazaar@company.com,"Infant formula, liquid concentrate, made with baby water (Enfamil Infant)",11710635,7.38,0,15.7,0,0,0,1.4,7.38,87.28,1.444,3.49,50,0.049,1.19,5,0.2
Infant formula,bjoseph@company.com,"Infant formula, powder, made with water, NFS (Enfamil Infant)",11710636,7.38,0,15.7,0,0,0,1.4,7.38,87.28,1.444,3.49,53,0.058,1.19,6,0.2
Infant formula,ewelch@company.com,"Infant formula, powder, made with tap water (Enfamil Infant)",11710637,7.38,0,15.7,0,0,0,1.4,7.38,87.28,1.444,3.49,53,0.058,1.19,6,0.2
Infant formula,greeves@company.com,"Infant formula, powder, made with plain bottled water (Enfamil Infant)",11710638,7.38,0,15.7,0,0,0,1.4,7.38,87.35,1.444,3.49,59,0.055,1.19,7,0.2
Infant formula,gfleming@company.com,"Infant formula, powder, made with baby water (Enfamil Infant)",11710639,7.38,0,15.7,0,0,0,1.4,7.38,87.28,1.444,3.49,50,0.049,1.19,5,0.2
Infant formula,eburke@company.com,"Infant formula, NS as to form (Enfamil A.R.)",11710660,7.43,0,15.4,0,0,0,1.6,7.25,87.26,1.359,3.24,53,0.058,1.18,6,0.2
Infant formula,kpatel@company.com,"Infant formula, ready-to-feed (Enfamil A.R.)",11710661,7.43,0,15.4,0,0,0,1.6,7.25,87.26,1.359,3.24,53,0.058,1.18,6,0.2
Infant formula,lsharma@company.com,"Infant formula, powder, made with water, NFS (Enfamil A.R.)",11710663,7.43,0,15.4,0,0,0,1.6,7.25,87.26,1.359,3.24,53,0.058,1.18,6,0.2
Infant formula,kmullur@company.com,"Infant formula, powder, made with tap water (Enfamil A.R.)",11710664,7.43,0,15.4,0,0,0,1.6,7.25,87.26,1.359,3.24,53,0.058,1.18,6,0.2
Infant formula,Karanmathur@company.com,"Infant formula, NS as to form (Enfamil EnfaCare)",11710665,7.4,1,17.3,0,0,0,2,7.4,86,1.578,3.8,86,0.086,1.28,6,0.21
Infant formula,amaro@company.com,"Infant formula, ready-to-feed (Enfamil EnfaCare)",11710666,7.4,1,17.3,0,0,0,2,7.4,86,1.578,3.8,86,0.086,1.28,6,0.21
Infant formula,adunn@company.com,"Infant formula, powder, made with water, NFS (Enfamil EnfaCare)",11710667,7.4,1,17.3,0,0,0,2,7.4,86,1.578,3.8,86,0.086,1.28,6,0.21
Infant formula,rharris@company.com,"Infant formula, powder, made with plain bottled water (Enfamil A.R.)",11710668,7.43,0,15.4,0,0,0,1.6,7.25,87.33,1.359,3.24,59,0.056,1.18,7,0.2
Infant formula,gneal@company.com,"Infant formula, powder, made with baby water (Enfamil A.R.)",11710669,7.43,0,15.4,0,0,0,1.6,7.25,87.26,1.359,3.24,50,0.049,1.18,5,0.2
Infant formula,karnold@company.com,"Infant formula, NS as to form (Enfamil Gentlease)",11710670,7.25,0,15.8,0,0,0,1.53,7.25,87.31,1.508,3.49,57,0.059,1.2,6,0.2
Infant formula,amaro@company.com,"Infant formula, ready-to-feed (Enfamil Gentlease)",11710671,7.25,0,15.8,0,0,0,1.53,7.25,87.31,1.508,3.49,57,0.059,1.2,6,0.2
Infant formula,adunn@company.com,"Infant formula, powder, made with water, NFS (Enfamil Gentlease)",11710673,7.25,0,15.8,0,0,0,1.53,7.25,87.31,1.508,3.49,57,0.059,1.2,6,0.2
Infant formula,rharris@company.com,"Infant formula, powder, made with tap water (Enfamil EnfaCare)",11710674,7.4,1,17.3,0,0,0,2,7.4,86,1.578,3.8,86,0.086,1.28,6,0.21
Infant formula,gneal@company.com,"Infant formula, powder, made with plain bottled water (Enfamil EnfaCare)",11710675,7.4,1,17.3,0,0,0,2,7.4,86,1.578,3.8,86,0.086,1.28,6,0.21
Infant formula,karnold@company.com,"Infant formula, powder, made with baby water (Enfamil EnfaCare)",11710676,7.4,1,17.3,0,0,0,2,7.4,86,1.578,3.8,86,0.086,1.28,6,0.21
Infant formula,tsalazaar@company.com,"Infant formula, powder, made with tap water (Enfamil Gentlease)",11710677,7.25,0,15.8,0,0,0,1.53,7.25,87.31,1.508,3.49,57,0.059,1.2,6,0.2
Infant formula,bjoseph@company.com,"Infant formula, powder, made with plain bottled water (Enfamil Gentlease)",11710678,7.25,0,15.8,0,0,0,1.53,7.25,87.38,1.508,3.49,63,0.057,1.2,7,0.2
Infant formula,ewelch@company.com,"Infant formula, powder, made with baby water (Enfamil Gentlease)",11710679,7.25,0,15.8,0,0,0,1.53,7.25,87.31,1.508,3.49,54,0.05,1.2,5,0.2
Infant formula,greeves@company.com,"Infant formula, NS as to form (Enfamil Enfagrow Toddler Transitions)",11710680,7.4,1,15.7,0,0,0,1.72,7,87.1,1.512,3.55,82,0.068,1.19,6,0.2
Infant formula,gfleming@company.com,"Infant formula, ready-to-feed (Enfamil Enfragrow Toddler Transitions)",11710681,7.4,1,15.7,0,0,0,1.72,7,87.1,1.512,3.55,82,0.068,1.19,6,0.2
Infant formula,eburke@company.com,"Infant formula, powder, made with water, NFS (Enfamil Enfragrow Toddler Transitions)",11710683,13.06,2,27.7,0,0,0,3.03,12.36,77.31,2.67,6.27,142,0.113,2.1,10,0.35
Infant formula,kpatel@company.com,"Infant formula, powder, made with tap water (Enfamil Enfagrow Toddler Transitions)",11710687,7.4,1,15.7,0,0,0,1.72,7,87.1,1.512,3.55,82,0.068,1.19,6,0.2
Infant formula,lsharma@company.com,"Infant formula, powder, made with plain bottled water (Enfamil Enfagrow Toddler Transitions)",11710688,7.4,1,15.7,0,0,0,1.72,7,87.17,1.512,3.55,88,0.066,1.19,7,0.2
Infant formula,kmullur@company.com,"Infant formula, powder, made with baby water (Enfamil Enfagrow Toddler Transitions)",11710689,7.4,1,15.7,0,0,0,1.72,7,87.1,1.512,3.55,79,0.059,1.19,5,0.2
Infant formula,Karanmathur@company.com,"Infant formula, NS as to form (Enfamil Enfagrow Toddler Transitions Gentlease)",11710690,6.87,0,15.7,0,0,0,1.7,6.87,87.3,1.553,3.43,131,0.058,1.31,6,0.2
Infant formula,amaro@company.com,"Infant formula, powder, made with water, NFS (Enfamil Enfagrow Toddler Transitions Gentlease)",11710693,6.87,0,15.7,0,0,0,1.7,6.87,87.3,1.553,3.43,131,0.058,1.31,6,0.2
Infant formula,adunn@company.com,"Infant formula, powder, made with tap water (Enfamil Enfagrow Toddler Transitions Gentlease)",11710697,6.87,0,15.7,0,0,0,1.7,6.87,87.3,1.553,3.43,131,0.058,1.31,6,0.2
Infant formula,rharris@company.com,"Infant formula, powder, made with plain bottled water (Enfamil Enfagrow Toddler Transitions Gentlease)",11710698,6.87,0,15.7,0,0,0,1.7,6.87,87.37,1.553,3.43,137,0.055,1.31,7,0.2
